site_index,city_site,city,site,season,Long,Lat,CRS,rich_obs_site,K_days,Impervious,pd_undev,cropland,Kdays_std,imperv_std,pd_undev_std,cropland_std,rich_mean,rich_med,rich_sd,rich_2_5,rich_97_5,rich_5,rich_95,hill1_mean,hill1_med,hill1_sd,hill1_2_5,hill1_97_5,hill1_5,hill1_95,city_name,state_prov,survey_yr,rich_known_reg,rich_obs_reg,x_cent,y_cent,EVI_av,mat_av,urb_reg,date_col,date_col_n,yrs_col,EVI_av_std,mat_av_std,urb_reg_std,yrs_col_std,,,,,,,,,,,,,,,,,,,,,,,,
623,sfba_SFCA-C03-JMP1,sfba,SFCA-C03-JMP1,JU19,-2277402.68,1950271.942,AEA_Custom_NLCD2016,3,33,50.78239679,3.820439351,0,-0.430573174,0.300349064,0.112553054,-0.44763661,3.5364,3,0.700802506,3,5,3,5,6.00660941,5.988038774,0.5624219,4.940182441,7.15091636,5.103030649,6.963260935,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
624,sfba_SFCA-C03-JMP2,sfba,SFCA-C03-JMP2,JU19,-2276438.422,1949454.991,AEA_Custom_NLCD2016,1,33,57.31319782,2.862049227,0,-0.430573174,0.585938249,-0.304363351,-0.44763661,2.2042,2,0.96197448,1,4,1,4,5.899383007,5.878507598,0.572100807,4.825775463,7.058174279,4.981031354,6.878165211,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
625,sfba_SFCA-D01-POT1,sfba,SFCA-D01-POT1,JU19,-2274081.715,1953353.581,AEA_Custom_NLCD2016,1,33,81.09705125,0.318552497,0,-0.430573174,1.625996163,-1.410828753,-0.44763661,2.9086,3,1.010221805,1,5,1,5,5.515877367,5.486721331,0.703282937,4.210000051,6.948713825,4.407095559,6.70872295,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
626,sfba_SFCA-D01-RUS1,sfba,SFCA-D01-RUS1,JU19,-2274722.549,1958863.52,AEA_Custom_NLCD2016,1,33,74.92977931,1.586848202,0.004855755,-0.430573174,1.356303953,-0.85909802,-0.028376635,2.6279,3,0.932914049,1,5,1,4,5.318099082,5.291825087,0.603197588,4.210043938,6.572598612,4.365731762,6.359944357,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
627,sfba_SFCA-O01-GGP1,sfba,SFCA-O01-GGP1,JU19,-2281373.577,1957181.312,AEA_Custom_NLCD2016,3,33,45.79896759,7.022247758,0.003160011,-0.430573174,0.0824258,1.505395507,-0.174792077,3.6415,4,0.724037411,3,5,3,5,5.641158511,5.610873253,0.658159167,4.441480707,7.014009217,4.612499112,6.766539024,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
628,sfba_SFCA-O01-LPK1,sfba,SFCA-O01-LPK1,JU19,-2281864.797,1958689.671,AEA_Custom_NLCD2016,2,33,42.76219162,1.913509376,0,-0.430573174,-0.050371137,-0.716994716,-0.44763661,2.9175,3,0.887790835,2,5,2,5,6.676955301,6.666735663,0.62366027,5.487953574,7.937877745,5.678250412,7.707055211,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
629,sfba_SFCA-O01-LPK2,sfba,SFCA-O01-LPK2,JU19,-2283100.568,1958290.133,AEA_Custom_NLCD2016,1,33,29.77685238,1.90313065,0.006280331,-0.430573174,-0.618214564,-0.721509643,0.094625347,2.2848,2,1.002292083,1,4,1,4,6.908965141,6.891231548,0.737788762,5.50352899,8.408150959,5.72541238,8.151939974,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
630,sfba_SFCA-O02-BRO1,sfba,SFCA-O02-BRO1,JU19,-2282711.59,1950925.797,AEA_Custom_NLCD2016,0,33,24.51347477,8.583690987,0.00286123,-0.430573174,-0.848379855,2.184650523,-0.200589707,2.1641,2,1.180385751,0,5,0,4,6.401806679,6.379436286,0.867019109,4.789756413,8.1876524,5.013001511,7.845402218,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
631,sfba_SFCA-O02-LKM1,sfba,SFCA-O02-LKM1,JU19,-2282652.6,1952537.576,AEA_Custom_NLCD2016,2,33,39.25983348,5.735589332,0.007169487,-0.430573174,-0.203527787,0.94567667,0.171397607,2.7422,3,0.786130371,2,4,2,4,5.841883884,5.823290288,0.632068905,4.672599791,7.154810328,4.836464471,6.913678341,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
632,sfba_SFCA-O02-LKM2,sfba,SFCA-O02-LKM2,JU19,-2283977.304,1952200.785,AEA_Custom_NLCD2016,0,33,14.85935706,6.37470517,0,-0.430573174,-1.270550365,1.223703197,-0.44763661,2.1741,2,1.219728644,0,5,0,4,7.155847159,7.130094728,0.825360773,5.62755648,8.836864693,5.84518108,8.568991376,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
633,sfba_SFCA-O02-WSN1,sfba,SFCA-O02-WSN1,JU19,-2282730.08,1954888.523,AEA_Custom_NLCD2016,0,33,75.31142857,0.318918229,0,-0.430573174,1.372993315,-1.410669653,-0.44763661,2.0465,2,1.083907393,0,4,0,4,5.666836707,5.636228088,0.700395839,4.364802639,7.088340079,4.557816332,6.846897371,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
634,sfba_WP,sfba,WP,JU20,-2252639.122,1947000.955,AEA_Custom_NLCD2016,2,35,23.3313339,5.743825388,0,1.291719523,-0.900074379,0.949259498,-0.44763661,3.3047,3,0.961639426,2,5,2,5,6.961282332,6.944289622,0.738272025,5.579065231,8.466207108,5.7891875,8.225852188,San Francisco Bay Area,CA,2020,17,10,-2270620.672,1952063.74,0.165177264,14.0165946,0.469523978,1776,Founding of San Franciso Mission,244,-1.288209517,0.275892196,-0.420734003,0.901893519,,,,,,,,,,,,,,,,,,,,,,,,
635,slmo_ARH1,slmo,ARH1,JU19,501017.0299,1747784.197,AEA_Custom_NLCD2016,0,35,60.374677,2.230506962,0.004588471,0.294548132,1.004224736,0.079998514,-0.366296648,3.42,3,1.307964479,1,6,1,6,7.899845578,7.891321951,0.481964322,6.98713823,8.870791297,7.133276643,8.70778497,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
636,slmo_BBP1,slmo,BBP1,JU19,488044.4053,1742376.329,AEA_Custom_NLCD2016,4,34,39.12292264,0,0,-0.065455141,0.166331118,-1.070770135,-0.436863106,5.5455,5,1.006494438,4,8,4,7,8.36468568,8.349250415,0.550770071,7.322684395,9.481351358,7.482631197,9.297235371,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
637,slmo_BDP1,slmo,BDP1,JU19,475574.7933,1736830.167,AEA_Custom_NLCD2016,6,35,36.28095375,5.418499394,0,0.294548132,0.054280717,1.724755426,-0.436863106,6.9021,7,0.820599128,6,9,6,8,8.4294735,8.407222764,0.518578148,7.47929745,9.512651156,7.627185721,9.310836444,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
638,slmo_BEN1,slmo,BEN1,JU19,498040.7323,1744877.701,AEA_Custom_NLCD2016,2,35,69.39936836,0,0,0.294548132,1.360041539,-1.070770135,-0.436863106,3.405,3,1.048754017,2,6,2,5,7.158530894,7.135484547,0.652518563,5.93323157,8.478292429,6.118812329,8.248067072,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
639,slmo_CHP1,slmo,CHP1,JU19,492131.3617,1746488.014,AEA_Custom_NLCD2016,4,35,68.6782434,0,0,0.294548132,1.331609722,-1.070770135,-0.436863106,4.8219,5,0.837884595,4,7,4,6,7.198177824,7.177906721,0.649043682,5.979032869,8.511611018,6.164767046,8.278610409,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
640,slmo_EMG1,slmo,EMG1,JU19,480381.4692,1738227.357,AEA_Custom_NLCD2016,7,35,27.95586128,5.093919134,0.029512894,0.294548132,-0.273952977,1.557297178,0.017017973,7.4799,7,0.648720336,7,9,7,9,8.295124894,8.275113353,0.497797655,7.380952659,9.343912256,7.518315142,9.143526399,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
641,slmo_KWP1,slmo,KWP1,JU19,481102.8541,1742096.963,AEA_Custom_NLCD2016,4,35,26.34689201,3.497059291,0.002002861,0.294548132,-0.337389862,0.733441313,-0.406060948,5.7802,6,1.02771279,4,8,4,8,8.464536019,8.449128779,0.445803457,7.629612193,9.371391633,7.75601648,9.220357077,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
642,slmo_LAF1,slmo,LAF1,JU19,498484.3622,1746951.033,AEA_Custom_NLCD2016,4,35,68.04439989,1.27420999,0.016341743,0.294548132,1.306619153,-0.413376577,-0.185542175,5.1427,5,0.914232078,4,7,4,7,7.375895656,7.368102762,0.568961321,6.280845061,8.523865202,6.471701171,8.332176428,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
643,slmo_LKL1,slmo,LKL1,JU19,498739.6292,1748170.459,AEA_Custom_NLCD2016,4,35,82.37363584,1.273844782,0.002866151,0.294548132,1.87157841,-0.413564995,-0.392784352,4.9833,5,0.853284196,4,7,4,6,6.746569667,6.726259565,0.650440517,5.518376683,8.065094397,5.709876807,7.839381764,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
644,slmo_MEP1,slmo,MEP1,JU19,499647.387,1748571.258,AEA_Custom_NLCD2016,2,34,87.43250215,1.911314985,0.00831422,-0.065455141,2.071034498,-0.084679798,-0.308998071,3.4431,3,1.047030094,2,6,2,5,6.630530194,6.613900692,0.660796259,5.3799544,7.974821311,5.573699037,7.739069755,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
645,slmo_MLP1,slmo,MLP1,JU19,475534.4881,1737899.531,AEA_Custom_NLCD2016,6,33,34.43069874,4.469987229,0.001724138,-0.425458413,-0.018669348,1.235396692,-0.410347455,7.3779,7,0.754286739,6,9,6,9,8.403517607,8.384085147,0.468386595,7.537402847,9.374538857,7.674878399,9.196665187,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
646,slmo_OWP1,slmo,OWP1,JU19,473966.1119,1739427.826,AEA_Custom_NLCD2016,4,35,31.27569425,5.733944954,0,0.294548132,-0.143061814,1.887500876,-0.436863106,5.8058,6,1.087016339,4,8,4,8,8.496081664,8.47134097,0.549113798,7.489946246,9.654020854,7.645628626,9.4416615,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
647,slmo_PVC1,slmo,PVC1,JU19,480708.9553,1739479.455,AEA_Custom_NLCD2016,6,35,17.27131783,4.461013925,0.006309148,0.294548132,-0.695212823,1.230767163,-0.339834227,6.9501,7,0.866882425,6,9,6,8,8.607582583,8.595579564,0.514906511,7.64733728,9.674485474,7.788805817,9.486635116,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
648,slmo_RBP1,slmo,RBP1,JU19,484002.4003,1739810.843,AEA_Custom_NLCD2016,2,34,50.18633362,0,0,-0.065455141,0.602528587,-1.070770135,-0.436863106,3.7913,4,1.146941959,2,6,2,6,8.094850865,8.079760093,0.559512955,7.039786982,9.248877503,7.197873202,9.041877814,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
649,slmo_RDP1,slmo,RDP1,JU19,490632.9923,1742403.568,AEA_Custom_NLCD2016,5,34,40.71825738,0,0,-0.065455141,0.229230434,-1.070770135,-0.436863106,6.2204,6,0.95316037,5,8,5,8,8.338563233,8.325876391,0.549250242,7.294558679,9.450306513,7.459341098,9.267339889,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
650,slmo_RRC1,slmo,RRC1,JU19,489394.7836,1741639.27,AEA_Custom_NLCD2016,2,34,39.18846816,0.637287704,0,-0.065455141,0.168915384,-0.741979092,-0.436863106,4.4536,4,1.131801722,3,7,3,6,8.371693119,8.366032262,0.489795114,7.439227608,9.365501209,7.593222538,9.199446487,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
651,slmo_RSP1,slmo,RSP1,JU19,465399.67,1733361.606,AEA_Custom_NLCD2016,4,35,6.023795872,3.50910773,0.126040769,0.294548132,-1.138669241,0.739657373,1.501527633,5.4496,5,1.015067917,4,8,4,7,7.989684332,7.980969214,0.56868513,6.919567513,9.129745533,7.074695105,8.939118403,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
652,slmo_RSP2,slmo,RSP2,JU19,466133.6652,1732636.364,AEA_Custom_NLCD2016,4,35,8.232158212,4.457179242,0.293982808,0.294548132,-1.051600067,1.228788764,4.08432123,5.6504,6,0.987662588,4,8,4,7,7.301281915,7.277638535,0.820835014,5.770225399,8.99411444,5.989331373,8.695828707,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
653,slmo_SHC1,slmo,SHC1,JU19,486421.9136,1744216.106,AEA_Custom_NLCD2016,3,34,38.02953829,0,0,-0.065455141,0.123222217,-1.070770135,-0.436863106,4.5108,4,1.079907394,3,7,3,6,8.380868493,8.366261709,0.552204975,7.335764319,9.49433216,7.498825399,9.317584433,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
654,slmo_SSP1,slmo,SSP1,JU19,477198.4725,1738767.758,AEA_Custom_NLCD2016,6,35,32.51075423,3.503073151,0.005732302,0.294548132,-0.094367063,0.736543998,-0.348705598,6.7183,7,0.764986033,6,8,6,8,8.369003228,8.351118549,0.427815218,7.564879198,9.248243827,7.696531508,9.08535219,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
655,slmo_SWP1,slmo,SWP1,JU19,485741.6707,1741408.319,AEA_Custom_NLCD2016,4,34,34.79673165,0,0,-0.065455141,-0.004237756,-1.070770135,-0.436863106,5.9719,6,1.04881857,4,8,4,8,8.422821634,8.410640923,0.557943752,7.366563474,9.556178782,7.530451764,9.364886405,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
656,slmo_TGP1,slmo,TGP1,JU19,495683.4845,1745695.727,AEA_Custom_NLCD2016,3,34,48.40303638,2.229867482,0.06766055,-0.065455141,0.532218468,0.079668592,0.603693731,4.5259,4,1.039921792,3,7,3,6,7.741962211,7.730676385,0.477409769,6.835577565,8.711423496,6.976043166,8.544934459,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
657,slmo_TGP2,slmo,TGP2,JU19,494247.7083,1745996.042,AEA_Custom_NLCD2016,4,35,59.02777778,0.954289531,0.028342399,0.294548132,0.951120496,-0.578430728,-0.000983159,4.9331,5,0.875157689,4,7,4,6,7.660285176,7.650144657,0.529110896,6.652984251,8.720538564,6.806982114,8.540384835,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
658,slmo_TLP1,slmo,TLP1,JU19,492241.9105,1745037.124,AEA_Custom_NLCD2016,1,35,62.97110157,0,0,0.294548132,1.106594053,-1.070770135,-0.436863106,3.0396,3,1.188264717,1,6,1,5,7.509278226,7.491686782,0.619672829,6.3369918,8.771507178,6.522629832,8.546493803,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
659,slmo_TRC1,slmo,TRC1,JU19,470413.5004,1736411.859,AEA_Custom_NLCD2016,5,35,0.318495118,1.273114994,0.028645087,0.294548132,-1.363612322,-0.413941509,0.003671908,6.4703,6,1.024901435,5,9,5,8,8.756438528,8.742472953,0.569488592,7.686487845,9.886644301,7.850119192,9.712095421,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
660,slmo_TRC2,slmo,TRC2,JU19,469455.2343,1735595.116,AEA_Custom_NLCD2016,7,35,0.085337915,0.636375207,0,0.294548132,-1.372805018,-0.74244987,-0.436863106,8.0644,8,0.901850305,7,10,7,10,9.006351795,8.995892711,0.631952505,7.787803003,10.26961517,7.993409647,10.05896541,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
661,slmo_TRC3,slmo,TRC3,JU19,470163.257,1734273.171,AEA_Custom_NLCD2016,6,35,5.303116957,1.274941034,0.007458405,0.294548132,-1.167083472,-0.412999414,-0.322159718,7.1067,7,0.894536265,6,9,6,9,8.827744815,8.817989705,0.559170827,7.766771366,9.949355883,7.933355896,9.768712432,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
662,slmo_UGP1,slmo,UGP1,JU19,479556.592,1738788.291,AEA_Custom_NLCD2016,6,19,35.4958417,4.785146904,0.010910135,-5.465504232,0.023326079,1.397994648,-0.269075297,6.8509,7,0.814576911,6,9,6,8,8.338372095,8.317335821,0.475103133,7.468808899,9.325047502,7.600762764,9.145603882,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
663,slmo_WBC1,slmo,WBC1,JU19,484519.9585,1741957.345,AEA_Custom_NLCD2016,0,34,33.51691514,0,0,-0.065455141,-0.054697124,-1.070770135,-0.436863106,3.677,4,1.339421668,1,6,2,6,8.43788475,8.426513568,0.560705007,7.378753097,9.567509476,7.541834504,9.380262673,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
664,slmo_WBS1,slmo,WBS1,JU19,471454.0988,1736907.87,AEA_Custom_NLCD2016,7,35,0.758373891,1.909672491,0.026639931,0.294548132,-1.346269207,-0.085527197,-0.027165543,8.2047,8,0.906134658,7,10,7,10,8.760849864,8.750325263,0.544957945,7.731743434,9.857686311,7.892126365,9.679700949,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
665,slmo_WTP1,slmo,WTP1,JU19,467243.4022,1735518.21,AEA_Custom_NLCD2016,4,35,1.955549183,3.818251241,0.221363116,0.294548132,-1.299068137,0.899151455,2.967497367,5.7582,6,0.993595231,4,8,4,7,7.652658979,7.633946601,0.714837791,6.321068584,9.110324214,6.517299789,8.856290234,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
666,slmo_WTP2,slmo,WTP2,JU19,468025.1786,1734087.384,AEA_Custom_NLCD2016,3,35,0.025765817,0.318918229,0.002009185,0.294548132,-1.375153769,-0.906233056,-0.405963697,5.7503,6,1.203949691,4,8,4,8,8.990457349,8.98169991,0.649791407,7.741516684,10.28677592,7.945995733,10.05989892,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
667,slmo_WTP3,slmo,WTP3,JU19,467120.4973,1733363.122,AEA_Custom_NLCD2016,6,35,5.304584527,3.818251241,0.04696449,0.294548132,-1.16702561,0.899151455,0.285407421,7.1119,7,0.848911335,6,9,6,9,8.526498872,8.520680602,0.516209787,7.553798446,9.578801642,7.699324798,9.395171247,St. Louis,MO,2019,19,13,482376.4839,1740516.83,0.267416824,13.39043685,0.688828908,1764,,255,0.548814765,0.146178531,0.779476257,1.079808557,,,,,,,,,,,,,,,,,,,,,,,,
668,tawa_B-TP,tawa,B-TP,JU19,-1994800.819,2976123.331,AEA_Custom_NLCD2016,5,33,19.1771789,1.590027348,0,0.428762274,-0.880182057,-0.113643573,-0.386550512,6.7118,7,0.886351692,5,9,5,8,8.648888195,8.627262153,0.47713177,7.773941262,9.637338698,7.900839889,9.468788297,Tacoma,WA,2019,21,13,-1987779.22,2968485.917,0.238386134,10.83252805,0.577648073,1864,Building of Job Carr Cabin,155,0.027195903,-0.383713056,0.171006675,-0.928861371,,,,,,,,,,,,,,,,,,,,,,,,
669,tawa_G-CBP1,tawa,G-CBP1,JU19,-1987564.847,2966669.238,AEA_Custom_NLCD2016,4,33,50.53006873,0.318735258,0,0.428762274,0.396215908,-1.058076597,-0.386550512,5.424,5,0.970112422,4,7,4,7,8.066320435,8.057002894,0.522424355,7.091448739,9.132315183,7.235469375,8.951365548,Tacoma,WA,2019,21,13,-1987779.22,2968485.917,0.238386134,10.83252805,0.577648073,1864,Building of Job Carr Cabin,155,0.027195903,-0.383713056,0.171006675,-0.928861371,,,,,,,,,,,,,,,,,,,,,,,,
670,tawa_G-CLP2,tawa,G-CLP2,JU19,-1991949.45,2974511.547,AEA_Custom_NLCD2016,2,26,51.60051694,1.27420999,0,-0.757812391,0.4397946,-0.348261837,-0.386550512,4.5997,5,1.134895902,3,7,3,6,7.902418559,7.893166785,0.439818901,7.0961737,8.808245939,7.204630616,8.649086558,Tacoma,WA,2019,21,13,-1987779.22,2968485.917,0.238386134,10.83252805,0.577648073,1864,Building of Job Carr Cabin,155,0.027195903,-0.383713056,0.171006675,-0.928861371,,,,,,,,,,,,,,,,,,,,,,,,
671,tawa_G-JP,tawa,G-JP,JU19,-1990077.049,2975327.01,AEA_Custom_NLCD2016,5,17,59.63323782,0,0,-2.283408388,0.766812258,-1.294862547,-0.386550512,5.9771,6,0.871579919,5,8,5,7.05,7.747463868,7.726114245,0.584387044,6.657968709,8.932765773,6.81930902,8.737436293,Tacoma,WA,2019,21,13,-1987779.22,2968485.917,0.238386134,10.83252805,0.577648073,1864,Building of Job Carr Cabin,155,0.027195903,-0.383713056,0.171006675,-0.928861371,,,,,,,,,,,,,,,,,,,,,,,,
672,tawa_G-OTP,tawa,G-OTP,JU19,-1991239.649,2967673.385,AEA_Custom_NLCD2016,5,33,68.12295317,0.318461196,0,0.428762274,1.112434478,-1.058280197,-0.386550512,5.5697,5,0.716793756,5,7,5,7,7.367752079,7.345391551,0.560992024,6.335888263,8.525106387,6.482101311,8.319697612,Tacoma,WA,2019,21,13,-1987779.22,2968485.917,0.238386134,10.83252805,0.577648073,1864,Building of Job Carr Cabin,155,0.027195903,-0.383713056,0.171006675,-0.928861371,,,,,,,,,,,,,,,,,,,,,,,,
